Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,DQR,Nom et code,Score unique EF (mPt / kg de produit) - Agriculture,Score unique EF (mPt / kg de produit) - Transformation,Score unique EF (mPt / kg de produit) - Emballage,Score unique EF (mPt / kg de produit) - Transport,Score unique EF (mPt / kg de produit) - Supermarché et distribution,Score unique EF (mPt / kg de produit) - Consommation,Changement climatique (kg CO2 eq/kg de produit) - Agriculture,Changement climatique (kg CO2 eq/kg de produit) - Transformation,Changement climatique (kg CO2 eq/kg de produit) - Emballage,Changement climatique (kg CO2 eq/kg de produit) - Transport,Changement climatique (kg CO2 eq/kg de produit) - Supermarché et distribution,Changement climatique (kg CO2 eq/kg de produit) - Consommation,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Agriculture,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Transformation,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Emballage,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Transport,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Supermarché et distribution,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Consommation,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Agriculture,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Transformation,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Emballage,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Transport,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Supermarché et distribution,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Consommation,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Agriculture,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Transformation,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Emballage,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Transport,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Supermarché et distribution,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Consommation,Particules (E-06 disease inc./kg de produit) - Agriculture,Particules (E-06 disease inc./kg de produit) - Transformation,Particules (E-06 disease inc./kg de produit) - Emballage,Particules (E-06 disease inc./kg de produit) - Transport,Particules (E-06 disease inc./kg de produit) - Supermarché et distribution,Particules (E-06 disease inc./kg de produit) - Consommation,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Agriculture,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Transformation,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Emballage,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Transport,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Supermarché et distribution,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Consommation,Eutrophisation terreste (mol N eq/kg de produit) - Agriculture,Eutrophisation terreste (mol N eq/kg de produit) - Transformation,Eutrophisation terreste (mol N eq/kg de produit) - Emballage,Eutrophisation terreste (mol N eq/kg de produit) - Transport,Eutrophisation terreste (mol N eq/kg de produit) - Supermarché et distribution,Eutrophisation terreste (mol N eq/kg de produit) - Consommation,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Agriculture,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Transformation,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Emballage,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Transport,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Supermarché et distribution,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Consommation,Eutrophisation marine (E-03 kg N eq/kg de produit) - Agriculture,Eutrophisation marine (E-03 kg N eq/kg de produit) - Transformation,Eutrophisation marine (E-03 kg N eq/kg de produit) - Emballage,Eutrophisation marine (E-03 kg N eq/kg de produit) - Transport,Eutrophisation marine (E-03 kg N eq/kg de produit) - Supermarché et distribution,Eutrophisation marine (E-03 kg N eq/kg de produit) - Consommation,Utilisation du sol (Pt/kg de produit) - Agriculture,Utilisation du sol (Pt/kg de produit) - Transformation,Utilisation du sol (Pt/kg de produit) - Emballage,Utilisation du sol (Pt/kg de produit) - Transport,Utilisation du sol (Pt/kg de produit) - Supermarché et distribution,Utilisation du sol (Pt/kg de produit) - Consommation,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Agriculture,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Transformation,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Emballage,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Transport,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Supermarché et distribution,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Consommation,Épuisement des ressources eau (m3 depriv./kg de produit) - Agriculture,Épuisement des ressources eau (m3 depriv./kg de produit) - Transformation,Épuisement des ressources eau (m3 depriv./kg de produit) - Emballage,Épuisement des ressources eau (m3 depriv./kg de produit) - Transport,Épuisement des ressources eau (m3 depriv./kg de produit) - Supermarché et distribution,Épuisement des ressources eau (m3 depriv./kg de produit) - Consommation,Épuisement des ressources énergétiques (MJ/kg de produit) - Agriculture,Épuisement des ressources énergétiques (MJ/kg de produit) - Transformation,Épuisement des ressources énergétiques (MJ/kg de produit) - Emballage,Épuisement des ressources énergétiques (MJ/kg de produit) - Transport,Épuisement des ressources énergétiques (MJ/kg de produit) - Supermarché et distribution,Épuisement des ressources énergétiques (MJ/kg de produit) - Consommation,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Agriculture,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Transformation,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Emballage,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Transport,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Supermarché et distribution,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Consommation,DQR - P,DQR - TiR,DQR - GR,DQR - TeR
36310,36310,"viandes, œufs, poissons",viandes crues,"Dinde, aile, crue","Turkey, wing, raw",3.11,"Dinde, aile, crue (36310)",0.69,0.08,0.02,0.02,0.01,0.01,3.78,1.12,0.36,0.29,0.04,0.11,0.29,0.12,0.00,0.07,0.02,0.01,0.44,0.10,0.00,0.02,0.21,0.06,12.75,2.59,0.77,0.92,0.07,0.10,0.68,0.03,0.01,0.02,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.43,0.01,0.00,0.00,0.00,0.00,1.04,0.23,0.01,0.02,0.01,0.02,23.67,0.78,0.16,0.27,0.04,0.10,305.97,3.06,0.06,2.15,0.11,0.07,147.44,9.96,0.85,2.91,1.16,1.99,6.38,-0.57,0.18,0.03,0.05,0.02,30.50,18.28,5.47,3.91,4.39,1.31,5.31,2.15,0.03,1.02,0.19,0.06,3.30,4.27,1.23,3.65
36305,36305,"viandes, œufs, poissons",viandes crues,"Dinde, cuisse, viande et peau, crue","Turkey, leg, meat and skin, raw",3.11,"Dinde, cuisse, viande et peau, crue (36305)",0.69,0.08,0.02,0.02,0.01,0.01,3.78,1.12,0.36,0.29,0.04,0.11,0.29,0.12,0.00,0.07,0.02,0.01,0.44,0.10,0.00,0.02,0.21,0.06,12.75,2.59,0.77,0.92,0.07,0.10,0.68,0.03,0.01,0.02,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.43,0.01,0.00,0.00,0.00,0.00,1.04,0.23,0.01,0.02,0.01,0.02,23.67,0.78,0.16,0.27,0.04,0.10,305.97,3.06,0.06,2.15,0.11,0.07,147.44,9.96,0.85,2.91,1.16,1.99,6.38,-0.57,0.18,0.03,0.05,0.02,30.50,18.28,5.47,3.91,4.39,1.31,5.31,2.15,0.03,1.02,0.19,0.06,3.30,4.27,1.23,3.65
36307,36307,"viandes, œufs, poissons",viandes crues,"Dinde, cuisse, viande sans peau, crue","Turkey, leg, meat only, raw",3.11,"Dinde, cuisse, viande sans peau, crue (36307)",0.55,0.06,0.02,0.02,0.01,0.00,3.02,0.89,0.29,0.23,0.03,0.00,0.23,0.10,0.00,0.06,0.01,0.00,0.35,0.08,0.00,0.02,0.17,0.05,10.20,2.08,0.62,0.73,0.05,0.01,0.55,0.03,0.01,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.34,0.01,0.00,0.00,0.00,0.00,0.83,0.18,0.01,0.02,0.01,0.00,18.94,0.62,0.13,0.22,0.03,0.01,244.78,2.45,0.05,1.72,0.09,0.02,117.96,7.97,0.68,2.33,0.92,0.25,5.11,-0.46,0.15,0.02,0.04,0.01,24.40,14.62,4.38,3.13,3.51,1.01,4.25,1.72,0.03,0.82,0.15,0.04,3.30,4.27,1.23,3.65
36318,36318,"viandes, œufs, poissons",autres produits à base de viande,"Dinde, escalope viennoise ou milanaise ou escalope panée",Milanese-style turkey escalope or breaded veal escalope,2.52,"Dinde, escalope viennoise ou milanaise ou escalope panée (36318)",0.63,0.09,0.02,0.02,0.01,0.03,3.33,1.01,0.29,0.28,0.03,0.07,0.26,0.14,0.00,0.07,0.01,0.06,0.41,0.53,0.00,0.02,0.17,0.66,11.48,2.39,0.63,0.99,0.06,0.20,0.64,0.04,0.01,0.02,0.00,0.00,0.09,0.01,0.00,0.00,0.00,0.00,0.40,0.01,0.00,0.00,0.00,0.00,0.94,0.21,0.01,0.03,0.01,0.04,22.07,1.51,0.13,0.30,0.03,0.11,285.03,5.24,0.05,2.20,0.09,0.33,133.36,11.89,0.68,2.88,0.94,3.48,5.75,-0.30,0.15,0.03,0.04,0.14,27.12,24.74,4.42,3.88,3.51,14.00,4.74,1.93,0.03,0.94,0.15,0.59,1.87,3.90,1.73,2.56
36304,36304,"viandes, œufs, poissons",viandes crues,"Dinde, escalope, crue","Turkey, escalope, raw",3.11,"Dinde, escalope, crue (36304)",0.69,0.08,0.02,0.02,0.01,0.00,3.78,1.13,0.29,0.24,0.03,0.00,0.29,0.12,0.00,0.06,0.01,0.00,0.44,0.10,0.00,0.02,0.17,0.05,12.75,2.67,0.62,0.76,0.05,0.01,0.68,0.04,0.01,0.01,0.00,0.00,0.10,0.01,0.00,0.00,0.00,0.00,0.43,0.01,0.00,0.00,0.00,0.00,1.04,0.24,0.01,0.02,0.01,0.00,23.67,0.82,0.13,0.23,0.03,0.01,305.97,3.15,0.05,1.83,0.09,0.02,147.44,11.40,0.68,2.45,0.92,0.25,6.38,-0.57,0.15,0.02,0.04,0.01,30.50,18.41,4.38,3.29,3.51,1.01,5.31,2.16,0.03,0.85,0.15,0.04,3.30,4.27,1.23,3.65
36308,36308,"viandes, œufs, poissons",viandes cuites,"Dinde, escalope, rôtie/cuite au four","Turkey, escalope, roasted/baked",3.11,"Dinde, escalope, rôtie/cuite au four (36308)",0.91,0.11,0.02,0.02,0.01,0.03,5.00,1.50,0.38,0.32,0.04,0.07,0.39,0.17,0.00,0.08,0.02,0.06,0.59,0.14,0.00,0.02,0.22,0.68,16.87,3.54,0.82,1.01,0.07,0.20,0.90,0.05,0.01,0.02,0.00,0.00,0.13,0.01,0.00,0.00,0.00,0.00,0.57,0.01,0.00,0.00,0.00,0.00,1.37,0.31,0.01,0.03,0.02,0.04,31.34,1.08,0.17,0.30,0.04,0.11,405.07,4.17,0.06,2.42,0.11,0.34,195.20,15.09,0.90,3.24,1.22,3.56,8.45,-0.76,0.19,0.03,0.06,0.14,40.38,24.37,5.79,4.36,4.65,14.32,7.03,2.86,0.03,1.12,0.20,0.61,3.29,4.23,1.28,3.63
36306,36306,"viandes, œufs, poissons",viandes cuites,"Dinde, escalope, sautée/poêlée","Turkey, escalope, sautéed/pan-fried, with salt",3.11,"Dinde, escalope, sautée/poêlée (36306)",0.91,0.11,0.02,0.02,0.01,0.01,5.02,1.50,0.38,0.32,0.04,0.08,0.39,0.17,0.00,0.08,0.02,0.02,0.59,0.14,0.00,0.02,0.22,0.16,16.94,3.55,0.82,1.03,0.07,0.11,0.91,0.05,0.01,0.02,0.00,0.00,0.13,0.01,0.00,0.00,0.00,0.00,0.57,0.01,0.00,0.00,0.00,0.00,1.38,0.31,0.01,0.03,0.02,0.01,31.64,1.08,0.17,0.30,0.04,0.04,408.02,4.19,0.06,2.44,0.11,0.11,196.21,15.17,0.90,3.26,1.22,1.19,8.45,-0.76,0.19,0.03,0.06,0.03,40.45,24.45,5.79,4.39,4.65,4.36,7.07,2.92,0.03,1.13,0.20,0.17,3.29,4.23,1.28,3.63
36300,36300,"viandes, œufs, poissons",viandes crues,"Dinde, viande et peau, crue","Turkey, meat and skin, raw",3.11,"Dinde, viande et peau, crue (36300)",0.55,0.06,0.02,0.02,0.01,0.00,3.02,0.89,0.29,0.23,0.03,0.00,0.23,0.10,0.00,0.06,0.01,0.00,0.35,0.08,0.00,0.02,0.17,0.05,10.20,2.08,0.62,0.73,0.05,0.01,0.55,0.03,0.01,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.34,0.01,0.00,0.00,0.00,0.00,0.83,0.18,0.01,0.02,0.01,0.00,18.94,0.62,0.13,0.22,0.03,0.01,244.78,2.45,0.05,1.72,0.09,0.02,117.96,7.97,0.68,2.33,0.92,0.25,5.11,-0.46,0.15,0.02,0.04,0.01,24.40,14.62,4.38,3.13,3.51,1.01,4.25,1.72,0.03,0.82,0.15,0.04,3.30,4.27,1.23,3.65
36301,36301,"viandes, œufs, poissons",viandes crues,"Dinde, viande, crue","Turkey, meat, raw",3.11,"Dinde, viande, crue (36301)",0.55,0.06,0.02,0.02,0.01,0.00,3.02,0.89,0.29,0.23,0.03,0.00,0.23,0.10,0.00,0.06,0.01,0.00,0.35,0.08,0.00,0.02,0.17,0.05,10.20,2.08,0.62,0.73,0.05,0.01,0.55,0.03,0.01,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.34,0.01,0.00,0.00,0.00,0.00,0.83,0.18,0.01,0.02,0.01,0.00,18.94,0.62,0.13,0.22,0.03,0.01,244.78,2.45,0.05,1.72,0.09,0.02,117.96,7.97,0.68,2.33,0.92,0.25,5.11,-0.46,0.15,0.02,0.04,0.01,24.40,14.62,4.38,3.13,3.51,1.01,4.25,1.72,0.03,0.82,0.15,0.04,3.30,4.27,1.23,3.65
36302,36302,"viandes, œufs, poissons",viandes cuites,"Dinde, viande, rôtie/cuite au four","Turkey, meat, roasted/baked",3.11,"Dinde, viande, rôtie/cuite au four (36302)",0.73,0.08,0.02,0.02,0.01,0.03,4.00,1.18,0.38,0.30,0.04,0.07,0.31,0.13,0.00,0.07,0.02,0.06,0.47,0.11,0.00,0.02,0.22,0.68,13.50,2.75,0.82,0.97,0.07,0.20,0.72,0.04,0.01,0.02,0.00,0.00,0.11,0.01,0.00,0.00,0.00,0.00,0.45,0.01,0.00,0.00,0.00,0.00,1.10,0.24,0.01,0.03,0.02,0.04,25.07,0.82,0.17,0.29,0.04,0.11,324.05,3.24,0.06,2.27,0.11,0.34,156.16,10.55,0.90,3.08,1.22,3.56,6.76,-0.61,0.19,0.03,0.06,0.14,32.30,19.36,5.79,4.14,4.65,14.32,5.63,2.27,0.03,1.08,0.20,0.61,3.29,4.23,1.28,3.63
30177,30177,"viandes, œufs, poissons",charcuteries,"Diot, cru","Diot (sausage from Savoy), raw",2.47,"Diot, cru (30177)",1.13,0.13,0.02,0.02,0.01,0.00,7.65,0.37,0.25,0.21,0.03,0.00,0.37,0.22,0.01,0.05,0.01,0.00,1.02,2.39,0.07,0.01,0.17,0.05,16.40,0.83,0.73,0.71,0.05,0.01,1.25,0.02,0.01,0.01,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,1.21,0.12,0.07,0.02,0.01,0.00,41.70,0.56,0.21,0.22,0.03,0.01,524.25,1.55,0.93,1.51,0.09,0.02,175.84,13.25,1.91,2.10,0.92,0.25,5.91,0.94,0.18,0.02,0.04,0.01,42.76,52.10,6.28,2.82,3.51,1.01,6.76,1.36,0.44,0.76,0.15,0.04,3.77,2.02,1.93,2.16
26099,26099,"viandes, œufs, poissons",poissons crus,"Dorade grise, ou daurade grise, ou griset, crue","Black seabream, raw",3.64,"Dorade grise, ou daurade grise, ou griset, crue (26099)",1.19,,0.02,0.09,0.01,0.00,5.42,,0.29,1.04,0.03,0.00,1.12,,0.00,0.25,0.01,0.00,0.34,,0.00,0.07,0.17,0.05,112.98,,0.62,5.52,0.05,0.01,1.14,,0.01,0.05,0.00,0.00,0.17,,0.00,0.01,0.00,0.00,0.43,,0.00,0.02,0.00,0.00,0.62,,0.01,0.09,0.01,0.00,39.68,,0.13,1.78,0.03,0.01,10.57,,0.05,6.27,0.09,0.02,62.97,,0.68,10.37,0.92,0.25,0.74,,0.15,0.09,0.04,0.01,77.73,,4.38,13.90,3.51,1.01,207.28,,0.03,3.84,0.15,0.04,4.60,2.54,2.59,4.83
26222,26222,"viandes, œufs, poissons",poissons cuits,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four","Black seabream, roasted/baked",3.52,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four (26222)",1.45,,0.02,0.11,0.01,0.03,6.62,,0.26,1.27,0.04,0.07,1.37,,0.01,0.31,0.02,0.06,0.41,,0.06,0.08,0.20,0.67,137.95,,0.60,6.74,0.07,0.20,1.39,,0.01,0.06,0.00,0.00,0.20,,0.00,0.01,0.00,0.00,0.53,,0.00,0.02,0.00,0.00,0.75,,0.03,0.11,0.01,0.04,48.45,,0.14,2.18,0.04,0.11,12.91,,0.18,7.65,0.11,0.33,76.89,,0.65,12.66,1.13,3.53,0.90,,0.06,0.12,0.05,0.14,94.92,,6.03,16.98,4.28,14.22,253.10,,0.09,4.69,0.18,0.60,4.30,2.62,2.34,4.82
26109,26109,"viandes, œufs, poissons",poissons crus,"Dorade rose, ou daurade rose, crue","Blackspot seabream, raw",3.64,"Dorade rose, ou daurade rose, crue (26109)",1.19,,0.02,0.09,0.01,0.00,5.42,,0.29,1.04,0.03,0.00,1.12,,0.00,0.25,0.01,0.00,0.34,,0.00,0.07,0.17,0.05,112.98,,0.62,5.52,0.05,0.01,1.14,,0.01,0.05,0.00,0.00,0.17,,0.00,0.01,0.00,0.00,0.43,,0.00,0.02,0.00,0.00,0.62,,0.01,0.09,0.01,0.00,39.68,,0.13,1.78,0.03,0.01,10.57,,0.05,6.27,0.09,0.02,62.97,,0.68,10.37,0.92,0.25,0.74,,0.15,0.09,0.04,0.01,77.73,,4.38,13.90,3.51,1.01,207.28,,0.03,3.84,0.15,0.04,4.60,2.54,2.59,4.83
26088,26088,"viandes, œufs, poissons",poissons crus,"Dorade royale ou daurade ou vraie daurade, crue, élevage","Gilthead seabream, raw, farmed",3.57,"Dorade royale ou daurade ou vraie daurade, crue, élevage (26088)",1.77,,0.02,0.08,0.01,0.00,10.62,,0.29,0.99,0.03,0.00,1.55,,0.00,0.24,0.01,0.00,1.36,,0.00,0.06,0.17,0.05,53.42,,0.62,5.25,0.05,0.01,0.64,,0.01,0.05,0.00,0.00,0.06,,0.00,0.01,0.00,0.00,0.22,,0.00,0.02,0.00,0.00,1.06,,0.01,0.09,0.01,0.00,545.41,,0.13,1.70,0.03,0.01,227.89,,0.05,6.00,0.09,0.02,185.11,,0.68,9.91,0.92,0.25,2.68,,0.15,0.09,0.04,0.01,151.63,,4.38,13.28,3.51,1.01,7.63,,0.03,3.67,0.15,0.04,4.60,2.54,2.59,4.54
26080,26080,"viandes, œufs, poissons",poissons crus,"Dorade royale, ou daurade ou vraie daurade, crue, sauvage","Gilthead seabream, raw, wild",3.57,"Dorade royale, ou daurade ou vraie daurade, crue, sauvage (26080)",1.44,,0.02,0.08,0.01,0.00,7.82,,0.29,0.99,0.03,0.00,1.77,,0.00,0.24,0.01,0.00,0.53,,0.00,0.06,0.17,0.05,179.44,,0.62,5.25,0.05,0.01,1.81,,0.01,0.05,0.00,0.00,0.26,,0.00,0.01,0.00,0.00,0.69,,0.00,0.02,0.00,0.00,0.40,,0.01,0.09,0.01,0.00,62.81,,0.13,1.70,0.03,0.01,14.78,,0.05,6.00,0.09,0.02,63.26,,0.68,9.91,0.92,0.25,0.61,,0.15,0.09,0.04,0.01,112.83,,4.38,13.28,3.51,1.01,12.80,,0.03,3.67,0.15,0.04,4.60,2.54,2.59,4.54
25415,25415,entrées et plats composés,sandwichs,"Double cheeseburger, provenant de fast food","Cheeseburger, double, from fast foods restaurant",1.96,"Double cheeseburger, provenant de fast food (25415)",1.23,0.06,0.02,0.02,0.01,0.03,14.75,0.32,0.29,0.23,0.03,0.07,0.26,0.10,0.00,0.06,0.01,0.06,0.36,0.78,0.00,0.01,0.17,0.66,19.18,0.78,0.63,0.78,0.06,0.20,1.18,0.02,0.01,0.01,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.78,0.01,0.00,0.00,0.00,0.00,0.79,0.11,0.01,0.02,0.01,0.04,40.91,1.28,0.13,0.24,0.03,0.11,864.91,4.28,0.05,1.61,0.09,0.33,116.72,7.28,0.68,2.29,0.94,3.48,3.08,0.34,0.15,0.02,0.04,0.14,23.27,19.06,4.42,3.06,3.51,14.00,6.11,0.68,0.03,0.82,0.15,0.59,2.42,1.80,1.61,2.02
31036,31036,produits sucrés,confiseries non chocolatées,Dragée amande,Sugar-coated almond,2.89,Dragée amande (31036),0.83,0.05,0.02,0.02,0.00,,2.13,0.29,0.28,0.21,0.01,,0.15,0.06,0.01,0.04,0.01,,0.16,0.46,0.02,0.02,0.08,,10.67,0.73,0.71,1.12,0.03,,0.28,0.02,0.01,0.01,0.00,,0.04,0.00,0.00,0.00,0.00,,0.14,0.01,0.00,0.00,0.00,,0.93,0.09,0.04,0.02,0.01,,13.28,1.13,0.17,0.34,0.02,,161.24,3.13,1.10,1.92,0.05,,119.01,8.22,0.80,2.30,0.50,,61.69,0.10,0.19,0.02,0.04,,25.39,12.35,5.14,3.08,1.74,,18.56,0.38,0.11,0.53,0.07,,2.55,4.00,3.24,1.74
20988,20988,aides culinaires et ingrédients divers,algues,"Dulse (Palmaria palmata), séchée ou déshydratée","Dulse (Palmaria palmata), dried or dehydrated",2.99,"Dulse (Palmaria palmata), séchée ou déshydratée (20988)",0.67,0.53,0.02,0.02,0.01,0.00,4.93,1.07,0.29,0.21,0.03,0.01,0.87,0.95,0.01,0.05,0.02,0.00,1.02,11.02,0.02,0.02,0.18,0.00,29.73,2.93,0.77,1.31,0.08,0.01,0.61,0.07,0.01,0.01,0.00,0.00,0.09,0.01,0.00,0.00,0.00,0.00,0.09,0.01,0.00,0.00,0.00,0.00,1.69,0.46,0.05,0.02,0.01,0.00,9.39,1.67,0.18,0.41,0.04,0.01,14.24,4.53,1.20,1.67,0.10,0.01,105.63,47.94,0.87,2.21,1.12,0.21,2.75,1.85,0.20,0.02,0.09,0.00,96.73,232.06,5.59,3.16,3.87,0.01,26.48,3.01,0.12,0.45,0.16,0.00,3.51,1.32,4.33,2.79
76080,76080,boissons,eaux,"Eau de source Cristaline, embouteillée, non gazeuse","Spring still water (Cristaline), bottled",2.97,"Eau de source Cristaline, embouteillée, non gazeuse (76080)",0.00,,0.01,0.01,0.00,,0.01,,0.16,0.10,0.01,,0.00,,0.01,0.02,0.01,,0.00,,0.03,0.01,0.08,,0.01,,0.40,0.24,0.03,,0.00,,0.01,0.01,0.00,,0.00,,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.01,,0.06,0.01,0.01,,0.01,,0.14,0.06,0.01,,0.02,,0.74,1.08,0.04,,0.09,,1.58,1.12,0.44,,0.05,,0.09,0.01,0.04,,0.11,,2.91,1.58,1.72,,0.01,,0.40,0.31,0.07,,2.81,2.72,3.05,3.31
76028,76028,boissons,eaux,"Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64)","Spring water (Ogeu), bottled, lightly mineralized",2.97,"Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64) (76028)",0.00,,0.01,0.01,0.00,0.00,0.01,,0.16,0.10,0.01,0.00,0.00,,0.01,0.02,0.01,0.00,0.00,,0.03,0.01,0.08,0.01,0.01,,0.40,0.24,0.03,0.00,0.00,,0.01,0.01,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.01,,0.06,0.01,0.01,0.00,0.01,,0.14,0.06,0.01,0.00,0.02,,0.74,1.08,0.04,0.00,0.09,,1.58,1.12,0.44,0.04,0.05,,0.09,0.01,0.04,0.00,0.11,,2.91,1.58,1.72,0.14,0.01,,0.40,0.31,0.07,0.01,2.81,2.72,3.05,3.31
1001,1001,boissons,boisson alcoolisées,Eau de vie,Clear fruit brandy or eau-de-vie,3.30,Eau de vie (1001),,0.05,0.05,0.01,0.00,,,0.47,0.50,0.18,0.01,,,0.06,0.07,0.04,0.01,,,0.13,0.05,0.01,0.08,,,5.89,2.04,0.42,0.03,,,0.07,0.06,0.01,0.00,,,0.00,0.00,0.00,0.00,,,0.01,0.01,0.00,0.00,,,0.05,0.10,0.01,0.01,,,0.42,0.68,0.10,0.01,,,13.90,5.50,1.84,0.04,,,6.28,8.53,1.92,0.43,,,0.08,0.12,0.02,0.04,,,7.30,7.27,2.70,1.70,,,0.34,1.21,0.53,0.07,,2.48,2.72,4.43,3.55
1023,1023,boissons,boisson alcoolisées,"Eau de vie de vin, type armagnac, cognac","Spirit made from wine, armagnac or cognac type",3.29,"Eau de vie de vin, type armagnac, cognac (1023)",,0.05,0.05,0.01,0.00,0.00,,0.47,0.50,0.18,0.01,0.00,,0.06,0.07,0.04,0.01,0.00,,0.13,0.05,0.01,0.08,0.05,,5.89,2.04,0.42,0.03,0.01,,0.07,0.06,0.01,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,,0.01,0.01,0.00,0.00,0.00,,0.05,0.10,0.01,0.01,0.00,,0.42,0.68,0.10,0.01,0.01,,13.90,5.50,1.84,0.04,0.02,,6.28,8.53,1.92,0.43,0.25,,0.08,0.12,0.02,0.04,0.01,,7.30,7.27,2.70,1.70,1.01,,0.34,1.21,0.53,0.07,0.04,2.49,2.73,4.41,3.54
18430,18430,boissons,eaux,Eau embouteillée de source,"Water, bottled",2.51,Eau embouteillée de source (18430),0.00,,0.03,0.01,0.00,,0.01,,0.33,0.10,0.01,,0.00,,0.02,0.02,0.01,,0.00,,0.04,0.01,0.08,,0.01,,0.92,0.24,0.03,,0.00,,0.01,0.01,0.00,,0.00,,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,,0.01,,0.12,0.01,0.01,,0.01,,0.29,0.06,0.01,,0.02,,1.26,1.08,0.04,,0.09,,3.82,1.12,0.44,,0.05,,0.17,0.01,0.04,,0.11,,6.72,1.58,1.72,,0.01,,1.20,0.31,0.07,,2.31,3.05,2.38,2.30
